age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
30-44,2021-12-19,pp_voc_R[400],0.6943841,0.8670462,1.06735,1.299998,1.5801575,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-19,pp_voc_R[401],0.79879595,0.977849,1.205385,1.464856,1.821045,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-19,pp_voc_R[402],0.879412,1.058412,1.28499,1.579548,1.9348385,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-19,pp_voc_R[403],1.092007,1.338322,1.69151,2.135312,2.7508195,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-19,pp_voc_R[404],1.0751345,1.30073,1.58759,1.976428,2.496266,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-19,pp_voc_R[405],0.87386335,1.04507,1.254955,1.514378,1.8389765,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-19,pp_voc_R[406],0.9239605,1.098642,1.31089,1.574916,1.9169925,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-19,pp_voc_R[407],0.75068245,0.9155332,1.120645,1.364202,1.673992,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-19,pp_voc_R[408],0.92286295,1.111314,1.35476,1.694216,2.08573,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-19,pp_voc_R[409],0.9549068,1.176566,1.4491,1.817842,2.3105225,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-19,pp_voc_R[410],0.9909042,1.20088,1.46361,1.83087,2.3039975,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-19,pp_voc_R[411],1.146411,1.421902,1.79243,2.309742,3.046362,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-19,pp_voc_R[412],0.9738519,1.184124,1.45266,1.809456,2.260705,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-20,pp_voc_R[413],1.010774,1.220438,1.47913,1.808438,2.2636985,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-20,pp_voc_R[414],1.069852,1.269322,1.5286,1.860436,2.294593,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-20,pp_voc_R[415],1.2016595,1.51957,1.93317,2.56405,3.353968,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-20,pp_voc_R[416],1.0237935,1.255228,1.54537,1.95478,2.481523,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-20,pp_voc_R[417],1.1261415,1.35417,1.674825,2.117022,2.6682775,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-20,pp_voc_R[418],1.011528,1.24995,1.54865,1.972738,2.5497965,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-20,pp_voc_R[419],0.9561687,1.150072,1.39143,1.734748,2.1851895,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-20,pp_voc_R[420],1.076314,1.288452,1.560865,1.9206,2.351247,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-20,pp_voc_R[421],0.6729931,0.8494404,1.0607,1.313414,1.639145,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-20,pp_voc_R[422],0.7826773,0.9615704,1.16204,1.417702,1.7426905,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-20,pp_voc_R[423],1.2570825,1.536808,1.94393,2.473814,3.2247975,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-20,pp_voc_R[424],1.170525,1.426466,1.76893,2.234984,2.8560195,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-20,pp_voc_R[425],0.92538055,1.131322,1.398785,1.753896,2.20107,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-20,pp_voc_R[426],0.92457555,1.10766,1.348325,1.63555,2.0574765,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-20,pp_voc_R[427],1.039708,1.240716,1.497465,1.849186,2.281806,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-20,pp_voc_R[428],0.75238535,0.9253646,1.144745,1.421424,1.732407,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-20,pp_voc_R[429],0.97617485,1.187358,1.458495,1.802372,2.2589845,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-20,pp_voc_R[430],1.059425,1.27747,1.56438,1.947738,2.4476205,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-20,pp_voc_R[431],1.1580105,1.451758,1.854095,2.42434,3.2857985,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-20,pp_voc_R[432],1.1452675,1.395324,1.72073,2.178562,2.749515,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-20,pp_voc_R[433],0.93203675,1.115792,1.343235,1.642824,2.0421565,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-20,pp_voc_R[434],1.006874,1.20825,1.46716,1.785846,2.204624,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-20,pp_voc_R[435],0.74280235,0.9219392,1.131525,1.397062,1.7510485,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-20,pp_voc_R[436],1.043414,1.258744,1.553605,1.95407,2.4931195,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-20,pp_voc_R[437],1.0338015,1.273196,1.594655,2.015288,2.5957235,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-20,pp_voc_R[438],1.1219355,1.360478,1.682875,2.12218,2.6860335,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-20,pp_voc_R[439],1.115676,1.424546,1.84349,2.426844,3.296382,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-20,pp_voc_R[440],0.9262365,1.151734,1.41483,1.750716,2.1844735,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-21,pp_voc_R[441],1.0210185,1.221258,1.481345,1.830372,2.261762,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-21,pp_voc_R[442],1.0575355,1.26827,1.524885,1.86579,2.305948,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-21,pp_voc_R[443],1.1941355,1.50623,1.91013,2.478528,3.2486765,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-21,pp_voc_R[444],1.030338,1.25263,1.559235,1.958786,2.4824695,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-21,pp_voc_R[445],1.1047625,1.334736,1.671245,2.111728,2.6705695,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-21,pp_voc_R[446],0.9989652,1.246986,1.556285,1.986984,2.5248965,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-21,pp_voc_R[447],0.9461827,1.151544,1.40414,1.74491,2.182821,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-21,pp_voc_R[448],1.0887395,1.28673,1.546105,1.895928,2.310707,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-21,pp_voc_R[449],0.67445145,0.8446378,1.049565,1.306474,1.6118525,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-21,pp_voc_R[450],0.7800175,0.9540898,1.165315,1.425638,1.75805,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-21,pp_voc_R[451],1.2397685,1.526132,1.92226,2.499374,3.284965,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-21,pp_voc_R[452],1.168582,1.423538,1.777755,2.228756,2.8327015,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-21,pp_voc_R[453],0.9079812,1.11977,1.399835,1.758196,2.243063,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-21,pp_voc_R[454],0.91115085,1.109224,1.34862,1.663442,2.0355435,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-21,pp_voc_R[455],1.010285,1.218124,1.467205,1.79237,2.2207605,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-21,pp_voc_R[456],0.74541395,0.9234882,1.136605,1.400174,1.7245695,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-21,pp_voc_R[457],0.9484184,1.165414,1.424615,1.781074,2.2437675,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-21,pp_voc_R[458],1.044349,1.250444,1.541295,1.920732,2.453151,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-21,pp_voc_R[459],1.1326595,1.414818,1.814715,2.38784,3.2660765,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-21,pp_voc_R[460],1.127058,1.368878,1.709435,2.142956,2.756999,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-21,pp_voc_R[461],0.9119103,1.10039,1.32693,1.60919,1.980032,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-21,pp_voc_R[462],0.98884285,1.191104,1.448375,1.776924,2.1803525,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-21,pp_voc_R[463],0.73433565,0.9144616,1.136445,1.397864,1.7307225,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-21,pp_voc_R[464],1.021869,1.23709,1.54389,1.928918,2.43678,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-21,pp_voc_R[465],1.0048185,1.243662,1.563595,1.996576,2.5251925,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-21,pp_voc_R[466],1.1092025,1.346366,1.66194,2.096364,2.6575285,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-21,pp_voc_R[467],1.0837065,1.383978,1.821755,2.41757,3.2460245,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-21,pp_voc_R[468],0.9257869,1.133488,1.37705,1.709412,2.1453465,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-22,pp_voc_R[469],1.0025275,1.199214,1.45072,1.77968,2.218415,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-22,pp_voc_R[470],1.0556765,1.242108,1.499265,1.842846,2.2523705,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-22,pp_voc_R[471],1.187617,1.479788,1.893765,2.453636,3.265541,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-22,pp_voc_R[472],1.0008795,1.237152,1.53917,1.935916,2.461917,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-22,pp_voc_R[473],1.124275,1.364202,1.682925,2.132264,2.716851,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-22,pp_voc_R[474],1.0011631,1.246706,1.557325,1.99466,2.5427815,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-22,pp_voc_R[475],0.95022405,1.14388,1.420195,1.773438,2.2255735,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-22,pp_voc_R[476],1.0777975,1.295176,1.564065,1.911246,2.3717005,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-22,pp_voc_R[477],0.6828925,0.8627876,1.072395,1.316694,1.6444405,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-22,pp_voc_R[478],0.7817583,0.9562312,1.17454,1.445054,1.766844,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-22,pp_voc_R[479],1.2564945,1.549892,1.954045,2.496144,3.2839815,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-22,pp_voc_R[480],1.168813,1.420202,1.76482,2.251776,2.88491,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-22,pp_voc_R[481],0.9114864,1.134796,1.411755,1.755836,2.197954,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-22,pp_voc_R[482],0.93583835,1.121638,1.35929,1.657478,2.063456,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-22,pp_voc_R[483],1.0363185,1.24652,1.5003,1.839656,2.2673485,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-22,pp_voc_R[484],0.7546505,0.9364784,1.15209,1.431302,1.7615965,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-22,pp_voc_R[485],0.98166145,1.198976,1.4592,1.837256,2.3271405,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-22,pp_voc_R[486],1.056124,1.294084,1.584625,1.971646,2.4907125,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-22,pp_voc_R[487],1.16998,1.47652,1.892755,2.477046,3.2649955,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-22,pp_voc_R[488],1.1609905,1.394956,1.727005,2.177636,2.7142715,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-22,pp_voc_R[489],0.9274974,1.11726,1.35691,1.655406,2.0583485,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-22,pp_voc_R[490],1.0383605,1.229806,1.4899,1.8097,2.2592295,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-22,pp_voc_R[491],0.7461791,0.9259148,1.1369,1.404042,1.709592,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-22,pp_voc_R[492],1.016285,1.243096,1.52765,1.930354,2.4573015,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-22,pp_voc_R[493],1.021528,1.261008,1.569265,1.984396,2.5177435,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-22,pp_voc_R[494],1.1016725,1.341038,1.65484,2.065846,2.59302,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-22,pp_voc_R[495],1.0973255,1.392708,1.81241,2.411822,3.194281,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-22,pp_voc_R[496],0.9334454,1.132668,1.397,1.736876,2.1433175,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-23,pp_voc_R[497],1.003665,1.200118,1.45134,1.782804,2.2075865,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-23,pp_voc_R[498],1.054325,1.24012,1.497645,1.825322,2.2705845,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-23,pp_voc_R[499],1.171511,1.474038,1.878065,2.464246,3.2574625,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-23,pp_voc_R[500],1.007479,1.245666,1.543655,1.925524,2.424049,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-23,pp_voc_R[501],1.086162,1.327416,1.64639,2.067444,2.6149785,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-23,pp_voc_R[502],0.9826699,1.230688,1.53153,1.931028,2.4357295,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-23,pp_voc_R[503],0.92256785,1.136384,1.38145,1.697014,2.1039985,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-23,pp_voc_R[504],1.067796,1.263358,1.52395,1.872544,2.326753,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-23,pp_voc_R[505],0.6542297,0.8441736,1.05625,1.306364,1.612256,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-23,pp_voc_R[506],0.76528375,0.9374912,1.15354,1.402058,1.717649,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-23,pp_voc_R[507],1.2309895,1.516648,1.901405,2.44083,3.2433715,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-23,pp_voc_R[508],1.1645615,1.413512,1.76436,2.23805,2.854041,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-23,pp_voc_R[509],0.90529525,1.126664,1.39224,1.754596,2.223636,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-23,pp_voc_R[510],0.92750585,1.116824,1.354665,1.650916,2.039598,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-23,pp_voc_R[511],1.040382,1.242448,1.506015,1.831824,2.294217,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-23,pp_voc_R[512],0.76270915,0.9349882,1.143845,1.420286,1.7634,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-23,pp_voc_R[513],0.9690793,1.185834,1.47166,1.83456,2.2930335,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-23,pp_voc_R[514],1.045032,1.267746,1.56086,1.954504,2.4421405,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
