age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
15-29,2021-12-15,pp_voc_R[422],0.90387505,1.185354,1.544715,2.053156,2.691151,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-15,pp_voc_R[423],0.9633841,1.236956,1.61009,2.078688,2.725332,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-15,pp_voc_R[424],1.4379795,1.91126,2.588335,3.583284,4.896836,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-15,pp_voc_R[425],1.3218115,1.745952,2.332935,3.210122,4.33354,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-15,pp_voc_R[426],0.819468,1.08797,1.461445,1.966682,2.6471285,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-15,pp_voc_R[427],1.1255775,1.432792,1.86752,2.458746,3.205645,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-15,pp_voc_R[428],1.2094805,1.55175,2.01585,2.697492,3.564546,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-15,pp_voc_R[429],0.9611998,1.229964,1.598305,2.107372,2.7603535,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-15,pp_voc_R[430],0.98292095,1.30252,1.743155,2.352718,3.138903,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-15,pp_voc_R[431],1.004784,1.29751,1.692885,2.238162,2.992237,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-15,pp_voc_R[432],1.342967,1.808652,2.455795,3.430388,4.8866365,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-15,pp_voc_R[433],1.2959035,1.694342,2.251195,2.99684,4.0705845,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-15,pp_voc_R[434],1.13275,1.414182,1.85617,2.460456,3.2961775,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-15,pp_voc_R[435],1.2149115,1.541898,1.99583,2.63647,3.4877015,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-15,pp_voc_R[436],1.002376,1.29055,1.681355,2.20756,2.8924685,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-15,pp_voc_R[437],1.13885,1.48922,1.949745,2.609164,3.498206,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-15,pp_voc_R[438],1.295716,1.741384,2.335,3.165064,4.3161035,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-15,pp_voc_R[439],1.256903,1.662704,2.25267,3.09217,4.298603,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-15,pp_voc_R[440],1.2968255,1.811966,2.58327,3.658476,5.279379,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-15,pp_voc_R[441],1.210558,1.56863,2.08357,2.799494,3.7554455,Posterior prediction,age and region,household,TRUE,sequence,South West
60-74,2021-12-15,pp_voc_R[442],1.3345815,1.716294,2.23855,3.014564,3.9864125,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-15,pp_voc_R[443],1.0602435,1.369528,1.7864,2.34786,3.1530125,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-15,pp_voc_R[444],1.0386875,1.371504,1.823945,2.463806,3.365897,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-15,pp_voc_R[445],1.1586765,1.541302,2.086895,2.838912,3.8988985,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
60-74,2021-12-15,pp_voc_R[446],1.1444465,1.533814,2.09711,2.936248,4.115757,Posterior prediction,age and region,household,TRUE,sequence,North West
60-74,2021-12-15,pp_voc_R[447],0.9956789,1.303454,1.710615,2.281662,3.0351185,Posterior prediction,age and region,household,TRUE,sequence,South East
60-74,2021-12-15,pp_voc_R[448],1.4257355,1.962748,2.69309,3.766076,5.448517,Posterior prediction,age and region,household,TRUE,sequence,South West
75+,2021-12-15,pp_voc_R[449],1.525992,2.00626,2.641915,3.559166,4.8930655,Posterior prediction,age and region,household,TRUE,sequence,East of England
75+,2021-12-15,pp_voc_R[450],1.3229115,1.736648,2.32351,3.161296,4.355107,Posterior prediction,age and region,household,TRUE,sequence,London
75+,2021-12-15,pp_voc_R[451],1.0030545,1.317284,1.74965,2.343972,3.110843,Posterior prediction,age and region,household,TRUE,sequence,Midlands
75+,2021-12-15,pp_voc_R[452],1.260657,1.703066,2.36092,3.330538,4.7369995,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
75+,2021-12-15,pp_voc_R[453],1.0433955,1.366208,1.812985,2.449488,3.2679955,Posterior prediction,age and region,household,TRUE,sequence,North West
75+,2021-12-15,pp_voc_R[454],1.176525,1.529686,2.04539,2.751278,3.710227,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-15,pp_voc_R[455],1.090959,1.384658,1.798045,2.352192,3.0827845,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-16,pp_voc_R[456],1.178892,1.505044,1.995145,2.669294,3.6084125,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-16,pp_voc_R[457],1.157397,1.477448,1.93267,2.513998,3.3028715,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-16,pp_voc_R[458],1.4458945,1.967298,2.715565,3.822368,5.417716,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-16,pp_voc_R[459],1.0801275,1.427438,1.9364,2.649682,3.645933,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-16,pp_voc_R[460],1.1700305,1.527588,2.07729,2.823102,3.8830665,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-16,pp_voc_R[461],0.87236325,1.157256,1.555525,2.091932,2.830092,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-16,pp_voc_R[462],1.1310095,1.470742,1.926435,2.565564,3.419447,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-16,pp_voc_R[463],1.217156,1.540204,1.987695,2.596712,3.4666995,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-16,pp_voc_R[464],0.85874405,1.133162,1.493515,1.990056,2.662774,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-16,pp_voc_R[465],0.9266289,1.19535,1.545925,2.002216,2.633356,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-16,pp_voc_R[466],1.405429,1.863368,2.51489,3.424806,4.700228,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-16,pp_voc_R[467],1.3132095,1.686766,2.2722,3.086286,4.2939125,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-16,pp_voc_R[468],0.78780655,1.039352,1.40772,1.903938,2.585999,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-16,pp_voc_R[469],1.092019,1.375266,1.78656,2.388414,3.220661,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-16,pp_voc_R[470],1.16571,1.47784,1.929885,2.519052,3.4000335,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-16,pp_voc_R[471],0.92263585,1.186984,1.55385,2.030364,2.689585,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-16,pp_voc_R[472],0.95316045,1.268382,1.66909,2.252048,2.98527,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-16,pp_voc_R[473],1.0107735,1.300964,1.697965,2.256516,2.9910255,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-16,pp_voc_R[474],1.372062,1.857714,2.54298,3.53321,5.00735799999999,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-16,pp_voc_R[475],1.289835,1.699064,2.261595,3.04332,4.168753,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-16,pp_voc_R[476],1.086721,1.363172,1.79483,2.337918,3.1083455,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-16,pp_voc_R[477],1.138847,1.474208,1.897825,2.528574,3.307027,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-16,pp_voc_R[478],0.96449705,1.224756,1.609935,2.114078,2.7943445,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-16,pp_voc_R[479],1.081647,1.413928,1.88014,2.524548,3.404118,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-16,pp_voc_R[480],1.256446,1.66029,2.21841,3.030522,4.1568655,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-16,pp_voc_R[481],1.2195695,1.602216,2.15123,2.996992,4.062223,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-16,pp_voc_R[482],1.311376,1.751842,2.470085,3.521838,5.1325075,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-16,pp_voc_R[483],1.147678,1.49362,1.997315,2.658984,3.5584245,Posterior prediction,age and region,household,TRUE,sequence,South West
60-74,2021-12-16,pp_voc_R[484],1.264734,1.634978,2.151185,2.843404,3.8217555,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-16,pp_voc_R[485],1.0113665,1.304404,1.713405,2.251646,3.0002555,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-16,pp_voc_R[486],0.98808645,1.308736,1.73846,2.341854,3.133111,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-16,pp_voc_R[487],1.1113305,1.467544,1.99275,2.74332,3.7789865,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
60-74,2021-12-16,pp_voc_R[488],1.0906045,1.46577,2.019075,2.819236,3.953926,Posterior prediction,age and region,household,TRUE,sequence,North West
60-74,2021-12-16,pp_voc_R[489],0.9438123,1.230002,1.64582,2.184824,2.911087,Posterior prediction,age and region,household,TRUE,sequence,South East
60-74,2021-12-16,pp_voc_R[490],1.4030515,1.859592,2.567915,3.595762,5.1947365,Posterior prediction,age and region,household,TRUE,sequence,South West
75+,2021-12-16,pp_voc_R[491],1.371476,1.788262,2.3371,3.13244,4.271855,Posterior prediction,age and region,household,TRUE,sequence,East of England
75+,2021-12-16,pp_voc_R[492],1.175734,1.569564,2.107165,2.872314,3.8785955,Posterior prediction,age and region,household,TRUE,sequence,London
75+,2021-12-16,pp_voc_R[493],0.89198085,1.16543,1.55024,2.063702,2.7849895,Posterior prediction,age and region,household,TRUE,sequence,Midlands
75+,2021-12-16,pp_voc_R[494],1.1122095,1.50425,2.098075,2.985644,4.138564,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
75+,2021-12-16,pp_voc_R[495],0.94075985,1.22414,1.63607,2.210898,3.002414,Posterior prediction,age and region,household,TRUE,sequence,North West
75+,2021-12-16,pp_voc_R[496],1.015016,1.346604,1.806715,2.424442,3.2610445,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-16,pp_voc_R[497],1.0620155,1.346012,1.741595,2.30145,3.0353715,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-17,pp_voc_R[498],1.009864,1.328826,1.727795,2.262406,3.0422255,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-17,pp_voc_R[499],1.068676,1.34852,1.74158,2.284056,2.987371,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-17,pp_voc_R[500],1.392371,1.88747,2.588335,3.57863,5.06988,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-17,pp_voc_R[501],0.99411615,1.32012,1.796355,2.46226,3.320429,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-17,pp_voc_R[502],1.0886095,1.448096,1.939265,2.65209,3.588372,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-17,pp_voc_R[503],0.8903031,1.17715,1.577615,2.10084,2.8468005,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-17,pp_voc_R[504],1.0231955,1.316558,1.734515,2.271842,2.985954,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-17,pp_voc_R[505],1.129285,1.42475,1.833295,2.392174,3.1164625,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-17,pp_voc_R[506],0.6853662,0.91106,1.203365,1.575372,2.101334,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-17,pp_voc_R[507],0.78858105,1.014978,1.306385,1.717152,2.243588,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-17,pp_voc_R[508],1.3025555,1.728428,2.359595,3.275352,4.591737,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
15-29,2021-12-17,pp_voc_R[509],1.129984,1.498218,2.03264,2.752042,3.820799,Posterior prediction,age and region,household,TRUE,sequence,North West
15-29,2021-12-17,pp_voc_R[510],0.77140915,1.02617,1.365325,1.819414,2.427515,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-17,pp_voc_R[511],0.92504835,1.198616,1.546525,2.026184,2.640611,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-17,pp_voc_R[512],1.012983,1.294936,1.68508,2.17792,2.868113,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-17,pp_voc_R[513],0.678026,0.8818772,1.15536,1.530824,2.0500285,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-17,pp_voc_R[514],0.7979056,1.043842,1.382285,1.855444,2.4868845,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-17,pp_voc_R[515],0.8900768,1.166964,1.521405,2.019024,2.6790025,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-17,pp_voc_R[516],1.176243,1.610078,2.187515,3.044404,4.320531,Posterior prediction,age and region,household,TRUE,sequence,North West
30-44,2021-12-17,pp_voc_R[517],1.154061,1.498492,1.992095,2.668968,3.601813,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-17,pp_voc_R[518],0.86277855,1.11621,1.461085,1.913242,2.471321,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-17,pp_voc_R[519],0.9345616,1.21355,1.56932,2.054302,2.651999,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-17,pp_voc_R[520],0.7301044,0.9517078,1.25281,1.661912,2.228257,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-17,pp_voc_R[521],0.93371565,1.233534,1.629475,2.173404,2.95581,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-17,pp_voc_R[522],1.0124235,1.336754,1.801415,2.513776,3.5149435,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-17,pp_voc_R[523],1.040657,1.368948,1.8168,2.443914,3.353604,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-17,pp_voc_R[524],1.1361965,1.573972,2.175875,3.114684,4.4287525,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-17,pp_voc_R[525],0.9264081,1.21568,1.593995,2.107594,2.791069,Posterior prediction,age and region,household,TRUE,sequence,South West
60-74,2021-12-17,pp_voc_R[526],1.0399325,1.34231,1.75784,2.280198,3.025229,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-17,pp_voc_R[527],0.75972015,1.01127,1.32011,1.750364,2.2829225,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-17,pp_voc_R[528],0.90348585,1.220182,1.612185,2.117906,2.7984085,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-17,pp_voc_R[529],0.9886305,1.314228,1.76046,2.389934,3.205783,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
60-74,2021-12-17,pp_voc_R[530],0.84704695,1.143052,1.5635,2.11432,2.886848,Posterior prediction,age and region,household,TRUE,sequence,North West
60-74,2021-12-17,pp_voc_R[531],0.801875,1.054964,1.395555,1.871688,2.466671,Posterior prediction,age and region,household,TRUE,sequence,South East
60-74,2021-12-17,pp_voc_R[532],1.193526,1.612352,2.19941,3.096366,4.2845535,Posterior prediction,age and region,household,TRUE,sequence,South West
75+,2021-12-17,pp_voc_R[533],1.3104375,1.693336,2.237855,2.993878,3.972249,Posterior prediction,age and region,household,TRUE,sequence,East of England
75+,2021-12-17,pp_voc_R[534],1.0234795,1.351744,1.80298,2.504604,3.4039965,Posterior prediction,age and region,household,TRUE,sequence,London
75+,2021-12-17,pp_voc_R[535],0.81070445,1.077668,1.43582,1.916392,2.523786,Posterior prediction,age and region,household,TRUE,sequence,Midlands
75+,2021-12-17,pp_voc_R[536],1.107916,1.45448,1.928915,2.604522,3.490454,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
